Transaction_ID,Customer_Name,Email,Age,Join_Date,Product_Category,Price,Quantity,Discount_Percent,Total_Amount,Shipping_State,Customer_Review_Score,Is_Premium_Member
TXN-34084,bob,,66,Pending,Clothing,86.17,4.0,0.12,,California,2.0,N
TXN-42098,Charlie!,bob@.com,44,,Clothing,360.24,6.0,0.16,,N.Y.,1.0,False
TXN-51623,JANE SMITH,john@gmail.com,57,07-06-2020,elctronics ,$204.13,5.0,0.27,1020.65,N.Y.,1.0,
TXN-26046,bob,bob@.com,52,05/19/2021,CLOTHING,398.91,5.0,0.12,,N.Y.,3.0,False
TXN-91957,dave  ,charlie@gmail,80,Unknown,,237.98,1.5,0.05,,N.Y.,4.0,True
,JANE SMITH,jane@yahoo.com,68,2022-07-14,Home_Garden,111.44,6.0,0.12,,teXas,5.0,
TXN-25449,,john@gmail.com,56,2020-09-10,CLOTHING,269.83,8.0,0.02,,,5.0,False
TXN-71328,bob,jane@yahoo.com,35,2021-06-25,elctronics ,150.03,3.0,0.12,,teXas,3.0,N
TXN-21290,JANE SMITH,bob@.com,63,2022-04-20,Home_Garden,389.77,7.0,0.28,,TX,1.0,No
TXN-56285,bob,jane@yahoo.com,39,12/12/2020,Clothing,456.0,7.0,0.15,,california,4.0,N
TXN-88479,Charlie!,jane@yahoo.com,49,2021-07-19,CLOTHING,219.58,1.5,0.02,,California,5.0,Yes
TXN-68415,Charlie!,jane@yahoo.com,twenty,2022-09-24,Home_Garden,137.18,1.0,0.0,,TX,5.0,1
TXN-61288,Alice_Jones,charlie@gmail,26,,elctronics ,258.39,10.0,0.09,,california,4.0,False
TXN-32888, john doe ,charlie@gmail,50,Pending,Home_Garden,97.38,10.0,0.19,,teXas,4.0,1
TXN-16046,dave  ,alice_at_hotmail.com,36,01/03/2020,CLOTHING,493.31,1.0,0.09,,TX,3.0,N
TXN-18266,Alice_Jones,charlie@gmail,77,2021-10-28,elctronics ,479.81,5.0,0.16,,California,5.0,0
TXN-49827,dave  ,,68,29-08-2021,Home & Garden,277.73,10.0,0.08,,teXas,1.0,True
TXN-80279,JANE SMITH,,50,Pending,,259.18,7.0,0.21,,CA,4.0,Yes
TXN-81684,JANE SMITH,jane@yahoo.com,61,Unknown,Home & Garden,441.88,5.0,0.08,,NY,3.0,1
TXN-67711, john doe ,charlie@gmail,27,03-03-2021,Electronics,224.09,8.0,0.22,,california,2.0,True
TXN-92348,JANE SMITH,john@gmail.com,76,2021-04-18,,Free,5.0,0.15,,NY,3.0,False
TXN-56829,Alice_Jones,charlie@gmail,31,01-02-2022,Home_Garden,119.8,5.0,0.02,,N.Y.,5.0,Y
TXN-56829,,john@gmail.com,38,11/23/2021,Home_Garden,136.85,8.0,,,NY,2.0,
TXN-37819, john doe ,john@gmail.com,24,2021-11-04,Electronics,177.63,3.0,0.22,,,5.0,
TXN-50711,dave  ,jane@yahoo.com,25,2022-05-08,elctronics ,168.24,2.0,1.5,,california,1.0,False
TXN-69766,,jane@yahoo.com,41,12/15/2021,Electronics,29.96,4.0,0.09,,CA,3.0,True
TXN-97638,bob,charlie@gmail,61,Unknown,Home_Garden,,8.0,0.09,,TX,5.0,True
TXN-15433,Alice_Jones,alice_at_hotmail.com,28,2022-09-27,Electronics,413.59,10.0,0.07,,TX,4.0,True
TXN-80209,Alice_Jones,jane@yahoo.com,47,2022-03-14,elctronics ,138.16,8.0,0.05,,Texas,4.0,False
TXN-31710, john doe ,charlie@gmail,,Pending,elctronics ,497.65 USD,7.0,0.09,3483.55,TX,2.0,
TXN-46703,Alice_Jones,bob@.com,27,Unknown,elctronics ,$101.96,2.0,0.18,203.92,Texas,3.0,Yes
TXN-45829,dave  ,charlie@gmail,19,09-08-2021,Home_Garden,276.73,5.0,0.07,,New York,4.0,N
TXN-89007,JANE SMITH,,77,01/31/2021,Electronics,$268.88,1.0,0.25,268.88,california,5.0,Y
TXN-78602,dave  ,jane@yahoo.com,75,2021-03-07,Electronics,228.87,2.0,0.01,,,1.0,False
TXN-76992,,alice_at_hotmail.com,20,06/21/2022,,278.0,6.0,0.18,,California,4.0,False
,JANE SMITH,bob@.com,23,10-04-2020,,195.53,6.0,0.07,,Texas,3.0,True
TXN-98543,Charlie!,jane@yahoo.com,76,03-07-2020,CLOTHING,86.48,7.0,0.29,,,3.0,
TXN-42829, john doe ,bob@.com,67,2020-06-08,Electronics,311.73,2.0,500.0,,California,5.0,No
,,john@gmail.com,63,26-06-2021,Home_Garden,200.05,10.0,0.27,,california,5.0,0
TXN-48105,Charlie!,,76,Unknown,elctronics ,21.61,1.0,0.19,,N.Y.,5.0,No
TXN-84431,,john@gmail.com,22,28-02-2021,Clothing,494.36,7.0,0.14,,CA,5.0,0
TXN-34431,Charlie!,bob@.com,62,Pending,elctronics ,16.22,8.0,0.23,,teXas,3.0,False
TXN-44412,bob,,34,06/15/2020,elctronics ,$357.17,1.5,0.19,535.75,Texas,4.0,False
TXN-55736,JANE SMITH,alice_at_hotmail.com,47,Pending,Home_Garden,381.52,2.0,0.18,,CA,3.0,True
TXN-60892,dave  ,charlie@gmail,54,2020-06-01,,472.12,9.0,0.17,,TX,4.0,0
TXN-48211,Alice_Jones,alice_at_hotmail.com,36,07/18/2022,elctronics ,492.07,6.0,0.14,,NY,4.0,0
TXN-53671,,charlie@gmail,24,11/18/2021,Home & Garden,16.13,7.0,0.29,,california,1.0,Y
,Alice_Jones,alice_at_hotmail.com,22,Pending,elctronics ,492.31,2.0,0.03,,,4.0,Y
TXN-20912,Alice_Jones,alice_at_hotmail.com,38,2020-08-31,Electronics,Free,6.0,0.01,,,2.0,Yes
TXN-97442,dave  ,jane@yahoo.com,54,,CLOTHING,45.23,0.0,-0.1,,CA,1.0,
TXN-58532,Charlie!,,39,Pending,elctronics ,Free,1.0,0.09,,Texas,4.0,Y
TXN-94268,bob,,28,10/25/2021,,93.25,10.0,0.25,,california,3.0,Yes
TXN-40909,,,36,20-01-2022,Electronics,475.99,7.0,0.07,,NY,3.0,True
TXN-72228,JANE SMITH,charlie@gmail,twenty,02/04/2020,elctronics ,Free,1.0,0.02,,CA,2.0,Yes
TXN-64467,bob,charlie@gmail,23,02/16/2020,Electronics,207.37,5.0,0.16,,Texas,5.0,Yes
TXN-97569, john doe ,charlie@gmail,21,2020-06-03,Home_Garden,346.23,5.0,0.29,,Texas,4.0,True
TXN-81439,Alice_Jones,alice_at_hotmail.com,20,2022-04-05,,353.69,4.0,0.25,,Texas,1.0,
TXN-32476,dave  ,,32,,Home & Garden,386.39,5.0,0.05,,New York,1.0,Yes
TXN-69609,bob,jane@yahoo.com,68,04/23/2022,,292.92,3.0,0.04,,CA,4.0,Y
TXN-39477,Charlie!,john@gmail.com,24,2022-05-03,Electronics,44.62,1.0,0.13,,New York,1.0,0
TXN-47719,Alice_Jones,john@gmail.com,74,07/23/2020,Electronics,470.18,5.0,0.1,,CA,2.0,
TXN-64781,JANE SMITH,john@gmail.com,55,,Clothing,Free,1.0,0.16,,california,4.0,True
TXN-12740,Charlie!,alice_at_hotmail.com,30,,CLOTHING,448.37,7.0,0.24,,NY,3.0,False
TXN-67488,bob,charlie@gmail,76,2020-12-23,Home & Garden,154.3,10.0,0.27,,teXas,2.0,True
TXN-29073,bob,jane@yahoo.com,68,2021-08-16,,64.85,3.0,0.25,,california,5.0,True
TXN-75494, john doe ,alice_at_hotmail.com,18,04/06/2020,Clothing,281.28,0.0,0.08,,N.Y.,4.0,True
TXN-56476,Alice_Jones,john@gmail.com,71,,elctronics ,376.88,8.0,0.19,,california,3.0,Yes
TXN-14132,Alice_Jones,john@gmail.com,55,10-10-2021,CLOTHING,178.76,9.0,0.15,,CA,2.0,N
TXN-43076,dave  ,jane@yahoo.com,49,09-12-2020,Home_Garden,495.4,3.0,0.06,,,2.0,Y
TXN-68979,Alice_Jones,alice_at_hotmail.com,twenty,30-08-2020,Home & Garden,388.33,8.0,0.03,,TX,1.0,
TXN-18657,bob,john@gmail.com,34,13-06-2022,CLOTHING,292.11,8.0,0.05,,New York,2.0,True
,dave  ,charlie@gmail,74,2020-05-30,Electronics,396.49,2.0,0.26,,N.Y.,2.0,No
TXN-40988,bob,,22,Pending,Home_Garden,324.35,9.0,0.12,,teXas,5.0,Yes
TXN-83093,bob,,49,Pending,elctronics ,120.53,8.0,0.08,,California,4.0,N
TXN-79046,bob,alice_at_hotmail.com,31,2022-03-12,Home_Garden,46.64,1.5,0.1,,NY,1.0,
TXN-91064,,john@gmail.com,61,25-06-2021,CLOTHING,132.37,9.0,0.29,,New York,5.0,
TXN-31213,JANE SMITH,john@gmail.com,64,04/12/2021,,106.64,9.0,0.15,,CA,4.0,False
TXN-41839,dave  ,john@gmail.com,79,01/04/2022,Home_Garden,109.73,9.0,0.05,,New York,3.0,1
TXN-14057,JANE SMITH,charlie@gmail,51,,Clothing,320.04,7.0,0.13,,NY,3.0,True
TXN-89988,JANE SMITH,john@gmail.com,47,2021-09-08,Home_Garden,498.18,7.0,0.01,,NY,5.0,Y
TXN-44055,JANE SMITH,,49,Pending,elctronics ,236.74,7.0,0.07,,N.Y.,3.0,False
TXN-25971,dave  ,,24,Unknown,Electronics,441.03,2.0,0.25,,CA,3.0,Y
TXN-77611,JANE SMITH,bob@.com,39,,Clothing,452.68,3.0,0.27,,CA,3.0,True
TXN-57049,bob,john@gmail.com,71,2020-10-24,elctronics ,167.61,3.0,0.07,,NY,4.0,1
TXN-12238,bob,john@gmail.com,24,2020-03-13,Home & Garden,376.59 USD,6.0,0.27,2259.54,NY,5.0,False
TXN-80874,,alice_at_hotmail.com,-5,2021-03-25,Home_Garden,296.28,5.0,0.09,,CA,,0
TXN-37748, john doe ,jane@yahoo.com,42,Unknown,Clothing,495.07,4.0,500.0,,California,5.0,True
TXN-72147,Charlie!,alice_at_hotmail.com,32,Pending,,175.97,6.0,0.02,,California,4.0,No
TXN-10085,dave  ,john@gmail.com,32,Unknown,Home_Garden,378.5,7.0,0.07,,California,1.0,0
TXN-10989,Charlie!,alice_at_hotmail.com,52,Pending,Electronics,465.4,6.0,0.05,,CA,5.0,False
TXN-53984,dave  ,charlie@gmail,-5,13-04-2020,elctronics ,96.62,1.0,1.5,,NY,3.0,No
TXN-21917,Charlie!,alice_at_hotmail.com,57,03/26/2020,Home & Garden,84.59,2.0,0.21,,,5.0,Y
TXN-22048,Alice_Jones,bob@.com,44,03-06-2021,elctronics ,,1.0,0.27,,NY,3.0,No
TXN-79630,,alice_at_hotmail.com,43,2021-01-25,Home_Garden,76.88,5.0,0.18,,Texas,5.0,False
TXN-23562,dave  ,jane@yahoo.com,78,09/14/2022,elctronics ,437.85,10.0,0.04,,TX,2.0,0
TXN-19008,JANE SMITH,john@gmail.com,47,2021-02-01,elctronics ,122.79,8.0,0.15,,teXas,3.0,0
TXN-54385, john doe ,bob@.com,77,2022-07-17,CLOTHING,300.15,6.0,0.02,,NY,5.0,Yes
TXN-78154,bob,,63,01/16/2020,Electronics,363.92,9.0,0.09,,New York,2.0,1
TXN-46139,,jane@yahoo.com,27,08/29/2020,elctronics ,201.22,10.0,0.16,,california,3.0,0
TXN-54131,dave  ,,62,Unknown,Home & Garden,468.72,1.0,0.02,,Texas,3.0,0
TXN-43786,bob,john@gmail.com,,28-09-2021,elctronics ,Free,1.5,0.07,,N.Y.,2.0,0
TXN-24143,dave  ,alice_at_hotmail.com,57,Unknown,CLOTHING,180.08,10.0,0.21,,NY,3.0,0
TXN-96011,bob,bob@.com,24,13-04-2021,Home_Garden,146.06,6.0,0.09,,california,2.0,Y
TXN-69368,Alice_Jones,charlie@gmail,36,05-10-2021,elctronics ,21.36,6.0,0.17,,California,5.0,0
TXN-81102,Alice_Jones,jane@yahoo.com,37,30-09-2021,Home_Garden,273.34,3.0,0.25,,,1.0,N
TXN-96592,Alice_Jones,john@gmail.com,69,08/12/2020,CLOTHING,106.93,1.5,0.22,,Texas,2.0,N
TXN-82587, john doe ,john@gmail.com,72,2022-07-24,CLOTHING,206.68,5.0,0.27,,NY,2.0,
TXN-33097,JANE SMITH,jane@yahoo.com,50,02/20/2020,CLOTHING,341.22,3.0,0.28,,teXas,4.0,N
TXN-87566,,,78,2020-12-03,Home_Garden,149.98,7.0,0.11,,CA,2.0,False
TXN-66510,JANE SMITH,,33,2022-03-10,,374.26,10.0,0.11,,California,3.0,No
TXN-18657,,jane@yahoo.com,40,17-06-2020,Clothing,450.04,2.0,0.07,,,4.0,False
TXN-65180, john doe ,alice_at_hotmail.com,60,2020-07-01,Home_Garden,205.53,6.0,0.28,,California,2.0,
TXN-17397,bob,bob@.com,29,Unknown,CLOTHING,177.86 USD,7.0,0.1,1245.02,,5.0,No
TXN-32097,Charlie!,bob@.com,48,Unknown,Electronics,Free,9.0,0.11,,New York,5.0,True
TXN-58255,,,68,04/03/2022,CLOTHING,368.75,6.0,0.01,,CA,,False
TXN-10049,JANE SMITH,jane@yahoo.com,29,07-09-2022,Home_Garden,213.81,2.0,0.07,,teXas,4.0,Y
TXN-33034,JANE SMITH,bob@.com,41,Pending,Clothing,247.44,8.0,0.23,,California,1.0,Yes
TXN-64592,,bob@.com,,2020-03-31,,111.89,3.0,0.27,,N.Y.,4.0,
TXN-88457, john doe ,charlie@gmail,40,02/09/2021,elctronics ,35.03,3.0,0.28,,california,3.0,N
TXN-26097,bob,alice_at_hotmail.com,34,2021-01-16,Electronics,249.71 USD,6.0,0.22,1498.26,,4.0,Yes
TXN-27019, john doe ,,26,,,41.19,4.0,0.28,,teXas,4.0,N
TXN-15612,,charlie@gmail,61,14-02-2020,Clothing,103.28,4.0,0.01,,CA,2.0,True
TXN-30803,dave  ,,21,2021-12-19,Electronics,385.22,4.0,0.16,,,2.0,True
TXN-26920,bob,jane@yahoo.com,41,05/24/2020,Home_Garden,420.58,4.0,0.17,,NY,10.0,
TXN-59267,bob,jane@yahoo.com,250,Unknown,Electronics,68.07,8.0,0.1,,california,2.0,Y
TXN-55254,bob,jane@yahoo.com,46,2022-06-09,Home & Garden,260.95,,0.1,,teXas,1.0,True
TXN-70531,dave  ,bob@.com,43,09-02-2020,Home_Garden,75.45,4.0,0.25,,NY,3.0,
TXN-28998,,jane@yahoo.com,74,12-01-2022,CLOTHING,273.85 USD,3.0,0.24,821.55,NY,2.0,1
TXN-86432,Alice_Jones,charlie@gmail,73,27-09-2021,Electronics,37.76,1.0,0.13,,california,2.0,0
TXN-86770,bob,alice_at_hotmail.com,29,2021-07-19,Home & Garden,43.52,2.0,0.12,,California,2.0,Y
TXN-89031,JANE SMITH,,49,2020-08-21,Home & Garden,73.13,7.0,0.18,,Texas,4.0,False
TXN-88403, john doe ,john@gmail.com,20,07-05-2020,CLOTHING,60.51,4.0,0.29,,CA,3.0,False
TXN-78036, john doe ,charlie@gmail,43,03-08-2021,,411.89,7.0,0.16,,NY,1.0,False
TXN-17476,bob,bob@.com,24,2020-11-30,elctronics ,13.43,2.0,0.16,,CA,3.0,True
TXN-41573, john doe ,alice_at_hotmail.com,68,05/09/2021,Home_Garden,22.07,4.0,0.04,,california,1.0,No
TXN-14307,Charlie!,,32,21-10-2020,Electronics,173.88,7.0,0.22,,N.Y.,3.0,False
TXN-36364,JANE SMITH,john@gmail.com,22,01/18/2021,Clothing,200.19,4.0,0.06,,NY,5.0,False
TXN-74039,bob,jane@yahoo.com,20,2022-07-01,,381.16,7.0,0.26,,NY,5.0,1
TXN-62440,Charlie!,jane@yahoo.com,78,2021-12-10,Electronics,122.41,4.0,0.12,,california,4.0,No
TXN-75771,dave  ,john@gmail.com,70,2021-04-27,elctronics ,333.81 USD,5.0,0.24,33381.0,CA,2.0,No
TXN-31011,,jane@yahoo.com,63,2020-10-24,,66.16,5.0,0.13,,N.Y.,1.0,False
TXN-66729,dave  ,charlie@gmail,64,03/24/2021,elctronics ,215.18,4.0,0.21,,Texas,5.0,N
TXN-34071,JANE SMITH,,35,2021-03-20,elctronics ,344.94,3.0,0.29,,CA,3.0,1
TXN-93683,dave  ,,250,Pending,Home_Garden,391.46,2.0,0.04,,california,3.0,1
TXN-35165,Charlie!,,N/A,17-09-2021,Home & Garden,322.39,1.0,0.29,,N.Y.,1.0,True
TXN-54481,Alice_Jones,john@gmail.com,19,Unknown,Electronics,247.83,7.0,0.22,,TX,5.0,
TXN-54481,Alice_Jones,,61,01/01/2022,,117.49,7.0,0.04,,,5.0,True
TXN-78917,JANE SMITH,jane@yahoo.com,twenty,01/29/2021,Home & Garden,159.45,-2.0,0.26,,TX,3.0,Y
TXN-75234,JANE SMITH,jane@yahoo.com,74,27-01-2020,,Free,3.0,0.22,,NY,4.0,True
TXN-48959, john doe ,alice_at_hotmail.com,31,02/20/2020,CLOTHING,391.81,10.0,0.24,,New York,3.0,
TXN-78845,Charlie!,john@gmail.com,63,Unknown,Clothing,321.49,6.0,0.17,,California,4.0,Y
, john doe ,charlie@gmail,28,30-01-2022,,166.04,3.0,0.17,,teXas,1.0,False
TXN-25669,bob,john@gmail.com,twenty,Pending,Home_Garden,187.66,6.0,0.25,,CA,3.0,
TXN-26510,,john@gmail.com,58,08/18/2021,CLOTHING,317.96 USD,8.0,0.25,2543.68,Texas,2.0,True
TXN-15897,JANE SMITH,charlie@gmail,53,11-01-2021,Home & Garden,306.54,5.0,0.04,,New York,4.0,0
TXN-81147,dave  ,alice_at_hotmail.com,24,13-05-2020,elctronics ,174.38,3.0,0.07,,California,3.0,True
TXN-21183,Alice_Jones,alice_at_hotmail.com,30,03-01-2020,Clothing,456.58,1.0,0.23,,california,4.0,Yes
TXN-88465,JANE SMITH,,25,10/07/2021,Clothing,437.54,1.0,0.17,,Texas,4.0,No
TXN-28661,bob,,39,03/21/2021,elctronics ,254.85,2.0,0.06,,teXas,5.0,N
TXN-10753,bob,bob@.com,33,Pending,Home & Garden,456.58,10.0,0.09,,N.Y.,,Yes
TXN-66442,bob,jane@yahoo.com,52,Pending,elctronics ,425.3,5.0,0.0,,New York,4.0,
TXN-96939,Charlie!,alice_at_hotmail.com,75,2020-05-25,,364.59,10.0,0.28,,CA,4.0,False
TXN-67089,,alice_at_hotmail.com,74,31-01-2022,CLOTHING,121.18,10.0,0.13,,teXas,5.0,No
TXN-99704,dave  ,alice_at_hotmail.com,23,10-09-2022,Electronics,420.56,5.0,0.06,,NY,3.0,1
TXN-99704,,john@gmail.com,66,22-01-2022,Electronics,392.72,8.0,0.19,,NY,3.0,False
TXN-95240,dave  ,bob@.com,72,Unknown,elctronics ,280.13,10.0,,,Texas,2.0,False
TXN-83031,Charlie!,jane@yahoo.com,64,2022-09-04,Home_Garden,18.95,2.0,0.08,,Texas,1.0,
TXN-29315,Charlie!,john@gmail.com,72,Unknown,Home & Garden,281.51,,0.21,,CA,4.0,No
TXN-24785,Alice_Jones,john@gmail.com,46,,,169.9,7.0,1.5,,california,-3.0,Y
TXN-40139,JANE SMITH,charlie@gmail,76,14-03-2020,Home & Garden,491.65,10.0,0.26,,California,4.0,False
TXN-22063,JANE SMITH,charlie@gmail,twenty,2021-11-29,CLOTHING,226.33,9.0,0.15,,California,4.0,N
,dave  ,alice_at_hotmail.com,twenty,2020-03-12,elctronics ,472.9,10.0,0.13,,TX,3.0,
TXN-26150,Alice_Jones,alice_at_hotmail.com,38,2021-02-12,Home_Garden,$385.81,8.0,0.11,3086.48,California,3.0,True
,bob,charlie@gmail,40,2021-08-21,elctronics ,402.26,1.0,0.11,,teXas,3.0,N
TXN-49437,Alice_Jones,,twenty,Unknown,Home_Garden,$137.95,,0.07,,TX,3.0,No
TXN-60624,Alice_Jones,john@gmail.com,70,08/21/2021,Electronics,456.83,9.0,0.13,,California,1.0,False
TXN-69545, john doe ,alice_at_hotmail.com,21,11-03-2020,CLOTHING,132.6,9.0,0.26,,california,3.0,True
TXN-24518,dave  ,john@gmail.com,36,,Clothing,128.92,6.0,0.29,,New York,3.0,True
TXN-81180,bob,,63,11/16/2020,Clothing,295.32,3.0,0.15,,New York,2.0,1
TXN-58493,Alice_Jones,john@gmail.com,50,Unknown,Clothing,324.23,2.0,0.3,,,1.0,Y
TXN-77681,Charlie!,alice_at_hotmail.com,48,29-10-2020,CLOTHING,192.07,,0.05,,New York,1.0,No
TXN-28259,Alice_Jones,jane@yahoo.com,44,03/29/2021,elctronics ,437.23,7.0,0.15,,California,5.0,False
TXN-33977,bob,charlie@gmail,31,08/02/2020,Clothing,435.22,6.0,0.26,,Texas,1.0,0
TXN-33977,JANE SMITH,alice_at_hotmail.com,48,Unknown,Home & Garden,43.15,2.0,0.04,,California,3.0,
TXN-98972,Charlie!,bob@.com,34,2022-08-25,Clothing,450.52,5.0,0.06,,california,5.0,Y
TXN-51492, john doe ,charlie@gmail,60,2021-10-26,Home & Garden,419.64,8.0,0.14,,teXas,5.0,No
TXN-81463,Charlie!,bob@.com,36,2021-04-04,Home & Garden,467.8,6.0,0.01,,NY,2.0,
,dave  ,john@gmail.com,25,Pending,CLOTHING,119.24,3.0,0.16,,teXas,5.0,1
TXN-36536,JANE SMITH,john@gmail.com,31,2021-01-17,Electronics,149.39,9.0,0.15,,CA,5.0,False
TXN-40853,bob,jane@yahoo.com,52,,elctronics ,289.47,9.0,0.16,,NY,3.0,Y
TXN-88253,,alice_at_hotmail.com,32,23-03-2022,CLOTHING,56.19,1.0,0.07,,California,5.0,Y
TXN-55212, john doe ,jane@yahoo.com,36,,Clothing,197.15,6.0,0.17,,N.Y.,4.0,Y
TXN-62215,Alice_Jones,alice_at_hotmail.com,49,04/30/2021,,332.8,3.0,0.17,,N.Y.,1.0,False
,bob,charlie@gmail,46,01-10-2021,Clothing,101.22,10.0,0.17,,NY,4.0,Yes
TXN-84350, john doe ,john@gmail.com,28,2021-07-20,,426.85,9.0,0.25,,NY,3.0,1
TXN-91761,bob,charlie@gmail,71,06-06-2021,Electronics,349.8,8.0,0.14,,California,3.0,No
TXN-20373,Alice_Jones,bob@.com,34,2020-12-07,Electronics,221.78,9.0,0.18,,CA,3.0,
TXN-24966,dave  ,alice_at_hotmail.com,39,01/24/2021,Home & Garden,26.01,1.5,0.14,,Texas,4.0,True
TXN-98847,dave  ,bob@.com,46,Unknown,Clothing,398.02,8.0,0.2,,california,5.0,No
TXN-26436,bob,alice_at_hotmail.com,64,03-07-2020,Home & Garden,368.06 USD,7.0,,2576.42,New York,3.0,Yes
TXN-25784, john doe ,john@gmail.com,49,,Clothing,$177.63,6.0,0.15,17763.0,,3.0,No
TXN-40209,dave  ,john@gmail.com,24,2020-05-29,elctronics ,55.54,2.0,0.17,,New York,0.0,No
TXN-67717, john doe ,bob@.com,,2020-11-29,Electronics,32.56,4.0,0.02,,TX,4.0,Y
TXN-70930,Charlie!,bob@.com,35,,Home & Garden,207.94 USD,3.0,0.16,623.82,teXas,5.0,True
TXN-91315, john doe ,bob@.com,20,2020-10-09,Clothing,475.64,9.0,0.07,,,3.0,Yes
TXN-23894,Charlie!,bob@.com,31,24-02-2021,Home_Garden,$161.25,6.0,0.16,967.5,California,4.0,
TXN-21259,Charlie!,john@gmail.com,43,05/20/2021,Home_Garden,,9.0,0.12,,N.Y.,1.0,False
TXN-59888,JANE SMITH,jane@yahoo.com,43,06/04/2021,Electronics,30.34,9.0,0.27,,Texas,5.0,1
TXN-35930,JANE SMITH,,38,11/12/2021,Electronics,77.94,8.0,0.22,,TX,3.0,True
TXN-18276,dave  ,charlie@gmail,24,,elctronics ,386.71,7.0,0.28,,New York,5.0,0
TXN-74040, john doe ,alice_at_hotmail.com,26,23-07-2020,Home_Garden,320.81,5.0,0.11,,California,1.0,Y
TXN-46001,Alice_Jones,jane@yahoo.com,65,20-06-2022,,72.87,-2.0,0.17,,Texas,5.0,No
TXN-36926,,,62,06/12/2021,Home & Garden,294.25,3.0,0.08,,N.Y.,5.0,False
TXN-41962,JANE SMITH,bob@.com,32,Pending,Home_Garden,191.18,9.0,0.16,,Texas,1.0,True
TXN-48859, john doe ,alice_at_hotmail.com,twenty,Unknown,Home & Garden,61.11,7.0,0.04,,Texas,2.0,False
,,john@gmail.com,51,Unknown,Electronics,292.66,7.0,0.11,,N.Y.,5.0,0
TXN-97866,bob,,77,15-07-2020,Electronics,446.37,9.0,0.16,,CA,1.0,Yes
TXN-35291,,charlie@gmail,25,Unknown,Home_Garden,132.72,4.0,0.05,,Texas,3.0,N
TXN-14309,Charlie!,alice_at_hotmail.com,22,01-08-2022,Home_Garden,124.49,7.0,,,TX,3.0,True
TXN-55831,Charlie!,charlie@gmail,18,19-07-2021,,110.18,9.0,1.5,,N.Y.,4.0,Y
TXN-85425,Alice_Jones,john@gmail.com,51,03-02-2022,Clothing,122.15,4.0,0.27,,NY,1.0,False
TXN-16477,Alice_Jones,john@gmail.com,42,Pending,Electronics,94.97,1.0,0.25,,teXas,4.0,True
TXN-74615, john doe ,john@gmail.com,44,,elctronics ,136.8,9.0,0.24,,CA,3.0,0
TXN-75240,dave  ,bob@.com,55,08/11/2022,Electronics,255.17,1.0,0.27,,New York,5.0,
TXN-60794,,,56,14-06-2021,CLOTHING,,10.0,0.29,,CA,3.0,No
TXN-96785,dave  ,,34,05/28/2022,Electronics,56.69,1.5,0.26,,teXas,3.0,No
TXN-12866,dave  ,jane@yahoo.com,21,12/24/2021,Electronics,$284.5,6.0,0.07,28450.0,teXas,3.0,0
TXN-64743,,john@gmail.com,65,2022-03-07,Home & Garden,$200.09,2.0,0.06,20009.0,,5.0,Y
TXN-31789,JANE SMITH,alice_at_hotmail.com,69,07/04/2020,Home_Garden,498.28,1.0,0.07,,california,5.0,1
TXN-36439,,charlie@gmail,77,Unknown,Home_Garden,340.26,7.0,0.03,,N.Y.,3.0,True
TXN-30796,,john@gmail.com,50,Unknown,CLOTHING,79.93,2.0,0.22,,California,4.0,1
TXN-29201,,charlie@gmail,27,27-10-2021,Electronics,130.41,6.0,0.07,,california,2.0,False
TXN-93643,dave  ,jane@yahoo.com,29,27-01-2021,CLOTHING,,1.5,0.15,,California,4.0,Y
TXN-93643, john doe ,jane@yahoo.com,45,01/08/2022,Home_Garden,,5.0,0.19,,N.Y.,5.0,False
TXN-47250,dave  ,,,05/06/2022,Electronics,174.89,8.0,0.03,,CA,0.0,
TXN-32829,Alice_Jones,alice_at_hotmail.com,28,2020-03-17,elctronics ,166.9,8.0,0.14,,teXas,4.0,False
TXN-22200,Charlie!,jane@yahoo.com,71,24-03-2021,Home_Garden,180.88,8.0,0.24,,New York,2.0,No
TXN-79276, john doe ,john@gmail.com,30,2022-07-21,,100.2,2.0,0.02,,N.Y.,0.0,True
TXN-41630,dave  ,bob@.com,63,2020-02-28,CLOTHING,188.86,2.0,0.19,,NY,-3.0,Yes
TXN-64211,bob,,80,10/26/2021,CLOTHING,441.3,1.5,0.08,,New York,3.0,Yes
TXN-18883,JANE SMITH,john@gmail.com,59,Unknown,Home & Garden,151.3,5.0,0.0,,,4.0,Yes
TXN-99662,,alice_at_hotmail.com,36,25-06-2022,elctronics ,,8.0,0.29,,TX,5.0,False
TXN-62401,bob,alice_at_hotmail.com,27,Pending,Home_Garden,,1.0,0.11,,teXas,4.0,1
TXN-84648,JANE SMITH,jane@yahoo.com,67,Unknown,Home & Garden,278.87,1.5,0.14,,TX,5.0,False
TXN-80301,,jane@yahoo.com,37,19-03-2020,,79.37,3.0,0.22,,NY,5.0,0
TXN-98406,bob,,20,2021-09-03,elctronics ,444.55,7.0,0.14,,teXas,5.0,False
TXN-45954,,john@gmail.com,,2022-03-21,Clothing,196.37,0.0,0.25,,,1.0,No
TXN-44838, john doe ,jane@yahoo.com,22,2021-08-23,Clothing,185.95 USD,6.0,0.07,1115.7,NY,4.0,True
TXN-24113, john doe ,bob@.com,49,Pending,Home_Garden,247.09,1.5,0.2,,Texas,1.0,0
